region,planting_code,planting_label,scenario,cultivar_id,maturity_class,family,stage,threshold_code,threshold_label,plot_label,threshold_order,n,event_cases,no_event_cases,event_probability_pct,mean_yield_event_kg_ha,mean_yield_no_event_kg_ha,fe_status,beta_event_minus_noevent_kg_ha,associated_penalty_kg_ha,associated_penalty_pct,se_cluster_site,ci95_low_penalty_kg_ha,ci95_high_penalty_kg_ha,p_value
Southwest,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9401,7171,2230,76.27911924263377,1536.8613861386139,3242.5793721973096,ESTIMABLE,-396.4727058166712,396.4727058166712,12.227077900270624,22.6320433591106,352.1147159362655,440.83069569707686,1.0406261165127487e-68
Southwest,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,2033.7922820886208,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,2033.7922820886208,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,2033.7922820886208,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9406,9401,5,99.94684244099511,2078.5345176045103,2515.2,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9406,8129,1277,86.42355943015097,1997.1080083651125,2598.5810493343774,ESTIMABLE,-47.876441894984694,47.876441894984694,1.8424071054950613,20.292207528767435,8.104445971787989,87.6484378181814,0.018306926640287213
Southwest,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9406,5188,4218,55.156283223474375,1699.88299922899,2544.7809388335704,ESTIMABLE,-332.1309362948072,332.1309362948072,13.05145489053542,16.468356850116216,299.85354998402596,364.40832260558847,1.8771516789405661e-90
Southwest,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,39,9575,0.40565841481173287,7918.410256410257,6327.959791122716,ESTIMABLE,155.22122147724556,-155.22122147724556,-2.452942600788966,16.657432090093636,-187.86918844875083,-122.57325450574028,1.1806734801668862e-20
Southwest,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,6334.411587268567,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,6334.411587268567,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9614,0,100.0,6334.411587268567,,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,9553,61,99.36550863324318,6336.614780697163,5989.377049180328,ESTIMABLE,-320.2653920428008,320.2653920428008,5.347223749866115,55.857929638622046,210.78586170012915,429.7449223854724,9.833801292160895e-09
Southwest,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,8478,1136,88.18389848138132,6213.904222694032,7233.7614436619715,ESTIMABLE,218.67275180466652,-218.67275180466652,-3.0229466855899947,26.938424651442183,-271.47109392173917,-165.87440968759387,4.758717542670345e-16
Southwest,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,7020.104327023091,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,7020.104327023091,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,7020.104327023091,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9614,0,100.0,7020.104327023091,,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,9453,161,98.32535885167464,7048.643393631652,5344.453416149068,ESTIMABLE,287.1499467320366,-287.1499467320366,-5.372859006767089,73.66396448931073,-431.5286640895231,-142.7712293745501,9.694795466657683e-05
Southwest,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,7971,1643,82.91033908882879,7015.790866892486,7041.031040779063,ESTIMABLE,-136.25688097923907,136.25688097923907,1.9351836427092752,20.30965858143471,96.45068162132219,176.06308033715595,1.9600356062080297e-11
Southwest,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,4191.313813189099,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,4191.313813189099,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,4191.313813189099,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9614,0,100.0,4191.313813189099,,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,8893,721,92.50052007489079,4149.689868435848,4704.714285714285,ESTIMABLE,134.68607892995377,-134.68607892995377,-2.862789762577586,15.378843755727857,-164.82805881504908,-104.54409904485847,1.9895557337510776e-18
Southwest,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,7235,2379,75.25483669648429,4039.334208707671,4653.513240857503,ESTIMABLE,66.99839372877673,-66.99839372877673,-1.4397378982514928,10.21707749851592,-87.02349765312252,-46.97328980443095,5.472061255939379e-11
Southwest,M10,May 10,Irrigated,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,3049.809444560017,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,3049.809444560017,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,3049.809444560017,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9614,9609,5,99.94799251092157,3050.087626183786,2515.2,LOW_EVENT_COUNT,,,,,,,
Southwest,M10,May 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9614,8337,1277,86.71728728936966,3079.783135420415,2854.123727486296,ESTIMABLE,98.5161476752279,-98.5161476752279,-3.4517125773658637,11.2047022470948,-120.47696053702872,-76.55533481342708,1.464073602231397e-18
Southwest,M10,May 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9614,5324,4290,55.37757437070938,3109.9906085649886,2975.123076923077,ESTIMABLE,-85.38594505749322,85.38594505749322,2.8699970673415236,8.908994659643755,67.92463638613178,102.84725372885465,9.314061532720363e-22
Southcentral,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,39,19227,0.20242914979757085,6043.871794871795,2901.9009205804336,ESTIMABLE,1525.1858396858406,-1525.1858396858406,-52.55816381838342,156.78770185706733,-1832.4840885444964,-1217.8875908271848,2.2969797472128627e-22
Southcentral,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,2908.261185508149,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,2908.261185508149,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19266,0,100.0,2908.261185508149,,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,18252,1014,94.73684210526316,2817.452772298926,4542.8126232741615,ESTIMABLE,-628.2009494524156,628.2009494524156,13.82845830431037,84.92723441930428,461.7466286839887,794.6552702208423,1.3936722281271363e-13
Southcentral,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,13952,5314,72.41773071732585,2212.1408400229357,4735.93733534061,ESTIMABLE,-1323.3487471343053,1323.3487471343053,27.94269969028485,25.74944616382766,1272.88076003135,1373.8167342372606,0.0
Southcentral,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,4077.2399563998756,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,4077.2399563998756,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,4077.2399563998756,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19266,0,100.0,4077.2399563998756,,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,17016,2250,88.3213952039863,3757.7931946403387,6493.109333333334,ESTIMABLE,-207.51973732723488,207.51973732723488,3.1959994306872628,39.64381190592406,129.8192937817435,285.22018087272625,1.6533712830550965e-07
Southcentral,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,12185,7081,63.246133084189765,3113.6381616741896,5735.407993221296,ESTIMABLE,-899.2158774622098,899.2158774622098,15.678324515448544,14.870767812131046,870.0697081279754,928.3620467964442,0.0
Southcentral,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,3040.426139312779,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,3040.426139312779,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,3040.426139312779,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19215,51,99.73528495795702,3037.862555295342,4006.294117647059,ESTIMABLE,-18.19628413242954,18.19628413242954,0.45419241818212835,58.13901340459717,-95.75408823727234,132.1466565021314,0.7542966970801006
Southcentral,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,15013,4253,77.92484169002388,2680.782188769733,4309.961674112391,ESTIMABLE,271.34892799193926,-271.34892799193926,-6.295854778054885,16.84258958668948,-304.35979698824,-238.33805899563853,2.1395960500875177e-58
Southcentral,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,8102,11164,42.053358247690234,2081.599481609479,3736.2711393765676,ESTIMABLE,-326.3774686545027,326.3774686545027,8.735379646696677,13.73336069818201,299.46057629936814,353.29436100963727,7.633595896841074e-125
Southcentral,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,2691.10910412125,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,2691.10910412125,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,2691.10910412125,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,18733,533,97.23346828609986,2692.879197138739,2628.8968105065665,ESTIMABLE,173.64864609308322,-173.64864609308322,-6.605380834998335,20.67298025140998,-214.16694283895458,-133.13034934721185,4.472864013258691e-17
Southcentral,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,10946,8320,56.81511470985155,2527.548145441257,2906.2939903846154,ESTIMABLE,-6.561086960561622,6.561086960561622,0.22575441377468272,7.773327095311513,-8.674354186298295,21.796528107421537,0.3986407310039221
Southcentral,M10,May 10,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,5358,13908,27.810650887573964,2198.8977230309815,2880.7315214265172,ESTIMABLE,-372.4317980470174,372.4317980470174,12.928375840543167,11.935165822922865,349.03930288457525,395.8242932094596,9.235216659704984e-214
Southcentral,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,39,19227,0.20242914979757085,6841.692307692308,5960.52972382587,ESTIMABLE,1001.8287133287142,-1001.8287133287142,-16.807712732714517,107.99426325639382,-1213.4935798481833,-790.163846809245,1.748341523913209e-20
Southcentral,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,5962.313453752725,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,5962.313453752725,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19266,0,100.0,5962.313453752725,,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,18252,1014,94.73684210526316,5943.149298706991,6307.2682445759365,ESTIMABLE,-71.21636520771318,71.21636520771318,1.129115846134452,29.901264671926803,12.610963358536772,129.8217670568896,0.01723211145974858
Southcentral,M10,May 10,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,13942,5324,72.36582580712135,5598.550423181753,6914.902516904583,ESTIMABLE,-159.39558934966223,159.39558934966223,2.305102479174425,13.783643558403831,132.3801443994532,186.41103429987126,6.263637725866622e-31
Southcentral,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,6651.647409944981,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,6651.647409944981,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,6651.647409944981,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19266,0,100.0,6651.647409944981,,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,17016,2250,88.3213952039863,6594.85689938881,7081.135111111111,ESTIMABLE,-129.34633455014915,129.34633455014915,1.8266327717316106,20.735581818021632,88.70534098834318,169.98732811195512,4.435046708905128e-10
Southcentral,M10,May 10,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,12185,7081,63.246133084189765,6340.644973327862,7186.821070470272,ESTIMABLE,-174.43205576411586,174.43205576411586,2.4271100400820447,14.142165212338414,146.7139212845173,202.1501902437144,5.928711550146056e-35
Southcentral,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,3956.2150939478875,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,3956.2150939478875,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,3956.2150939478875,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,19215,51,99.73528495795702,3956.0821753838145,4006.294117647059,ESTIMABLE,-27.80304995397871,27.80304995397871,0.6939842442298707,38.24365918964116,-47.153144694742224,102.75924460269965,0.4672274018143713
Southcentral,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,14989,4277,77.80026990553306,3815.701447728334,4448.65349544073,ESTIMABLE,278.5288367417942,-278.5288367417942,-6.260969460247886,12.13512957187477,-302.3132536503957,-254.74441983319267,1.398357776350997e-116
Southcentral,M10,May 10,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,8068,11198,41.87688155299492,3566.8040406544374,4236.780228612252,ESTIMABLE,-19.170697597282267,19.170697597282267,0.4524827006087494,8.069890017017933,3.3540038047277942,34.98739138983674,0.01752122744517582
Southcentral,M10,May 10,Irrigated,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,19266,0,19266,0.0,,2923.506903353057,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,19266,0,19266,0.0,,2923.506903353057,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,19266,0,19266,0.0,,2923.506903353057,LOW_EVENT_COUNT,,,,,,,
Southcentral,M10,May 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,19266,18733,533,97.23346828609986,2931.889286286233,2628.8968105065665,ESTIMABLE,6.863317322979611,-6.863317322979611,-0.26107214613939556,19.646740672921926,-45.37022145550481,31.64358680954559,0.7268369400865429
Southcentral,M10,May 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,19266,10948,8318,56.825495691892456,2922.2079831932774,2925.2165183938446,ESTIMABLE,-35.0737908811628,35.0737908811628,1.1990152065878819,6.558816321688887,22.218747109439107,47.92883465288649,8.913832416995194e-08
Southcentral,M10,May 10,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,19266,5367,13899,27.85736530675802,2816.95211477548,2964.6522771422406,ESTIMABLE,-56.66272818950169,56.66272818950169,1.9112773739563618,8.417085281480952,40.16554418299684,73.15991219600654,1.6749567782805354e-11
Southeast,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,570,19874,2.7881040892193307,8278.564912280703,4827.730502163631,ESTIMABLE,812.0926015998544,-812.0926015998544,-16.82141538836729,54.88788474651298,-919.6708788906053,-704.5143243091036,1.5666271020400587e-49
Southeast,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,4923.943357464293,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,4923.943357464293,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,20414,30,99.85325767951477,4921.326001763496,6704.966666666666,ESTIMABLE,-996.953783291698,996.953783291698,14.868885005021621,57.8852140383427,883.5008485391539,1110.406718044242,1.786652933674443e-66
Southeast,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,13821,6623,67.60418704754451,3839.4076405469937,7187.1727313906085,ESTIMABLE,-350.35795617477316,350.35795617477316,4.874767440116668,28.323048525319308,294.845801132767,405.8701112167793,3.7951334318993225e-35
Southeast,M10,May 10,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,8214,12230,40.17804734885541,2484.2499391283177,6562.507686017989,ESTIMABLE,-1220.7806743913332,1220.7806743913332,18.602350394077494,30.540277121293133,1160.922831155726,1280.6385176269403,0.0
Southeast,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,6356.629866953629,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,6356.629866953629,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,6356.629866953629,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,20420,24,99.88260614361182,6354.920176297747,7811.291666666667,ESTIMABLE,342.5335340204018,-342.5335340204018,-4.3851074654157935,31.596510606857358,-404.46155684698005,-280.6055111938236,2.2037526232301607e-27
Southeast,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,10300,10144,50.38153003326159,4582.384563106796,8158.160488958991,ESTIMABLE,-909.9118959359027,909.9118959359027,11.153395390631873,23.19293962811419,864.4545695691871,955.3692223026184,0.0
Southeast,M10,May 10,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,4533,15911,22.172764625317942,2967.700860357379,7322.12639054742,ESTIMABLE,-1625.5289917176208,1625.5289917176208,22.200231258178164,47.642618585283344,1532.1511751612868,1718.9068082739548,3.827063194060517e-255
Southeast,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,4150.641068284093,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,4150.641068284093,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,20444,0,20444,0.0,,4150.641068284093,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,20444,19727,717,96.49285854040305,4128.419729305014,4762.022315202232,ESTIMABLE,232.9010308721307,-232.9010308721307,-4.890800913062079,19.726114433602792,-271.5635047169079,-194.2385570273535,3.602763909674702e-32
Southeast,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,20444,7215,13229,35.29152807669732,3212.836451836452,4662.112858114748,ESTIMABLE,-505.654423653829,505.654423653829,10.846035671867114,13.64562224255604,478.90949551178045,532.3993517958775,1.4289045542624384e-300
Southeast,M10,May 10,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,20444,2123,18321,10.384464879671297,2135.913801224682,4384.103542383058,ESTIMABLE,-1212.224829826823,1212.224829826823,27.650460763704874,24.07652685921669,1165.035704309947,1259.413955343699,0.0
Southeast,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,20444,0,20444,0.0,,3106.8711602426138,LOW_EVENT_COUNT,,,,,,,
Southeast,M10,May 10,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,20444,0,20444,0.0,,3106.8711602426138,LOW_EVENT_COUNT,,,,,,,
